image_name,front_page,name,description,standard
246(7).jpg,246(1).jpg,書畫合璧,"本册共有畫六幀，筆墨蒼渾，敷色頗重。除第六幀有題詩外，其餘五幀唯有名款。就畫風而論，應爲石濤盛年時期作品。
對頁題詩與畫面内容似無清晰的對應關係。尤其是册後另附的題詩頁，上有數首石濤自京師南歸前後詩作，如《南歸賦别金臺諸公》《歸來酬友人作》等，時間已晚至康熙三十一年之後。
册中題詩内涵豐富，涉及石濤諸多友人，尤其是他在南京時期的好友，如程邃、周京、黄雲、馮蓼庵、張瑶星、張惣、湯燕生、戴本孝、杜岕、柳堉、吴嘉紀、周貞棲及佛門師兄元鋭祖庵等人。這些人對石濤中年時期的藝術思想及風格變化具有重要影響。本圖藏于上海博物館。",FALSE
246(8).jpg,246(1).jpg,書畫合璧,"本册共有畫六幀，筆墨蒼渾，敷色頗重。除第六幀有題詩外，其餘五幀唯有名款。就畫風而論，應爲石濤盛年時期作品。
對頁題詩與畫面内容似無清晰的對應關係。尤其是册後另附的題詩頁，上有數首石濤自京師南歸前後詩作，如《南歸賦别金臺諸公》《歸來酬友人作》等，時間已晚至康熙三十一年之後。
册中題詩内涵豐富，涉及石濤諸多友人，尤其是他在南京時期的好友，如程邃、周京、黄雲、馮蓼庵、張瑶星、張惣、湯燕生、戴本孝、杜岕、柳堉、吴嘉紀、周貞棲及佛門師兄元鋭祖庵等人。這些人對石濤中年時期的藝術思想及風格變化具有重要影響。本圖藏于上海博物館。",FALSE
246(9).jpg,246(1).jpg,書畫合璧,"本册共有畫六幀，筆墨蒼渾，敷色頗重。除第六幀有題詩外，其餘五幀唯有名款。就畫風而論，應爲石濤盛年時期作品。
對頁題詩與畫面内容似無清晰的對應關係。尤其是册後另附的題詩頁，上有數首石濤自京師南歸前後詩作，如《南歸賦别金臺諸公》《歸來酬友人作》等，時間已晚至康熙三十一年之後。
册中題詩内涵豐富，涉及石濤諸多友人，尤其是他在南京時期的好友，如程邃、周京、黄雲、馮蓼庵、張瑶星、張惣、湯燕生、戴本孝、杜岕、柳堉、吴嘉紀、周貞棲及佛門師兄元鋭祖庵等人。這些人對石濤中年時期的藝術思想及風格變化具有重要影響。本圖藏于上海博物館。",FALSE
247.jpg,247.jpg,山水圖,"本圖無石濤款、印，這在其傳世作品中頗爲少見。圖中筆墨緻密秀雅，頗見功力，乃石濤盛年畫作的典型面目。金重慶題曰：“是幀姿勢豪放，純屬天籟，斷非他人所能，固不必更存章識也。”然本圖章法布局似未完備，上下兩端過於迫促，恐或有所缺失。
據跋文可知，本圖在二十世紀三十年代爲金梅先所藏，並經吴湖帆鑑定。
本圖入編《中國古代書畫目録》《中國古代書畫圖目》。本圖藏于故宫博物院、維多利亞州國立美術館、大都會博物館、柏林國家博物館亞洲藝術館、慈照院、東京國立博物館、上海博物館和揚州博物館。",FALSE
249.jpg,249.jpg,山水清音圖,"本圖未紀年，就畫風、署款與鈐印而論，應是石濤北游南歸後的作品。
本圖布局飽滿虚靈，既有王蒙的影響，又加入了蕭照、夏珪的特點。石濤以一條山路將畫面一分爲二，復用虬松與夾葉樹打破左右均衡之勢。山後諸景使畫作於高遠之外，兼具深遠之意，氣象頓出。在筆墨的運用上，乾濕濃淡，横斜順逆，皴法不一，極盡變化之能。尤其是破筆苔點，繁密而豐潤，温厚而靈動。竹葉則取法倪瓚，變簡爲繁，層層疊疊，錯落間不乏條理。整幅畫面生機盎然、精氣彌漫。
乾隆、嘉慶年間，本圖經尤蔭收藏，後爲近人周湘雲所藏。
本圖入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于上海博物館。",FALSE
24.jpg,24.jpg,竹石梅蘭圖,本圖入編《中國古代書畫目録》《中國古代書畫圖目》《中國繪畫全集》。本圖藏于上海博物館。,FALSE
25(1).jpg,25(1).jpg,書畫,"本圖分爲書法和繪畫兩部分，前段爲一組五言律詩，後段爲山水畫。據題跋可知，本圖乃康熙十九年仲秋石濤從宣城正式移居南京之後所繪。畫面寫山林茂密，草木葱鬱，山齋掩映。筆墨生動，畫風清新。
康熙十七年，石濤應鍾山西天道院之請，離開宣城前往南京。此後便多次往返兩地，其間筆墨技法漸趨成熟、厚重，這種變化在本圖中亦可得見。
石濤自稱“枝下人”“一枝濟”“枝下陳人”等，在佛門譜系中，亦稱其爲“金陵一枝石濤濟山僧”。石濤相關詩作也多次回憶在一枝閣作畫會友的情形，譬如康熙二十四年《金陵探梅》九首詩序云：“予自庚申閏八月獨得一枝，六載遠近不復他出。”直至晚年石濤仍然深切地懷念這段經歷。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",FALSE
25(2).jpg,25(1).jpg,書畫,"本圖分爲書法和繪畫兩部分，前段爲一組五言律詩，後段爲山水畫。據題跋可知，本圖乃康熙十九年仲秋石濤從宣城正式移居南京之後所繪。畫面寫山林茂密，草木葱鬱，山齋掩映。筆墨生動，畫風清新。
康熙十七年，石濤應鍾山西天道院之請，離開宣城前往南京。此後便多次往返兩地，其間筆墨技法漸趨成熟、厚重，這種變化在本圖中亦可得見。
石濤自稱“枝下人”“一枝濟”“枝下陳人”等，在佛門譜系中，亦稱其爲“金陵一枝石濤濟山僧”。石濤相關詩作也多次回憶在一枝閣作畫會友的情形，譬如康熙二十四年《金陵探梅》九首詩序云：“予自庚申閏八月獨得一枝，六載遠近不復他出。”直至晚年石濤仍然深切地懷念這段經歷。本圖藏于上海博物館、廣西壯族自治區博物館、廣州藝術博物院、瀋陽故宫博物院和武漢博物館。",FALSE
250(1).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(10).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(11).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(12).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(13).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(14).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(15).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(16).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(17).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
250(18).jpg,250(1).jpg,花果山水合璧,"本册由石濤山水册與八大山人花果册合裝而成，二者尺寸、形製有别，並無内在聯繫。
石濤四幀山水畫，景致簡明。筆墨以渴筆爲主，略加淡墨暈染，與其習見繁複之風迥然不同。其中三幀，分别鈐有“吴南高珍賞”“南高”（二枚）之印。
石濤册中對題多見於他處，如第一幀對頁題跋二則，其中一則與《搜盡奇峰打草稿》（故宫博物院藏）中題跋相近。第二幀對頁題跋二則亦見於别處。第三幀對頁題詩即爲《訪戴鷹阿圖》（佛利爾·賽克勒美術館藏）題詩。第四幀對頁題詩二首，與《清道濟山水册》、《江南八勝圖》（大英博物館藏）題詩稍有區别。本圖藏于上海博物館。",FALSE
